,No,year,month,day,hour,season,PM_Dongsi,PM_Dongsihuan,PM_Nongzhanguan,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
30425,30426,2013,6,21,17,2,64.0,53.0,65.0,67.0,17.0,51.0,1008.0,28.0,SE,33.08,0.0,0.0
30426,30427,2013,6,21,18,2,54.0,51.0,57.0,70.0,18.0,54.0,1008.0,28.0,SE,37.1,0.0,0.0
30427,30428,2013,6,21,19,2,43.0,46.0,45.0,48.0,17.0,54.0,1008.0,27.0,SE,42.02,0.0,0.0
30428,30429,2013,6,21,20,2,23.0,28.0,28.0,29.0,16.0,54.0,1008.0,26.0,SE,46.94,0.0,0.0
30429,30430,2013,6,21,21,2,23.0,20.0,20.0,28.0,15.0,50.0,1008.0,26.0,SE,50.96,0.0,0.0
30430,30431,2013,6,21,22,2,23.0,22.0,21.0,29.0,15.0,53.0,1009.0,25.0,SE,52.75,0.0,0.0
30431,30432,2013,6,21,23,2,36.0,31.0,36.0,42.0,14.0,53.0,1009.0,24.0,SE,54.54,0.0,0.0
30432,30433,2013,6,22,0,2,36.0,32.0,34.0,37.0,16.0,60.0,1009.0,24.0,SE,56.33,0.0,0.0
30433,30434,2013,6,22,1,2,33.0,40.0,32.0,42.0,16.0,64.0,1009.0,23.0,SE,58.12,0.0,0.0
30434,30435,2013,6,22,2,2,32.0,40.0,32.0,45.0,16.0,64.0,1008.0,23.0,SE,59.91,0.0,0.0
30435,30436,2013,6,22,3,2,36.0,44.0,35.0,47.0,16.0,64.0,1008.0,23.0,NE,1.79,0.0,0.0
30436,30437,2013,6,22,4,2,52.0,54.0,54.0,61.0,17.0,73.0,1008.0,22.0,SE,1.79,0.0,0.0
30437,30438,2013,6,22,5,2,78.0,79.0,74.0,79.0,17.0,73.0,1008.0,22.0,SE,3.58,0.2,0.2
30438,30439,2013,6,22,6,2,113.0,93.0,94.0,98.0,18.0,82.0,1009.0,21.0,cv,0.89,0.5,0.7
30439,30440,2013,6,22,7,2,109.0,101.0,108.0,108.0,19.0,88.0,1009.0,21.0,cv,1.78,0.9,1.6
30440,30441,2013,6,22,8,2,77.0,101.0,83.0,85.0,20.0,94.0,1010.0,21.0,NE,1.79,0.9,2.5
30441,30442,2013,6,22,9,2,56.0,66.0,65.0,70.0,20.0,94.0,1010.0,21.0,NW,1.79,0.6,3.1
30442,30443,2013,6,22,10,2,52.0,61.0,63.0,63.0,20.0,94.0,1010.0,21.0,NW,4.92,1.2,4.3
30443,30444,2013,6,22,11,2,52.0,55.0,51.0,54.0,19.0,88.0,1009.0,21.0,NW,8.05,1.5,5.8
30444,30445,2013,6,22,12,2,39.0,39.0,35.0,40.0,20.0,94.0,1009.0,21.0,NE,3.13,0.3,6.1
30445,30446,2013,6,22,13,2,39.0,39.0,35.0,45.0,18.0,78.0,1008.0,22.0,NE,7.15,0.0,0.0
30446,30447,2013,6,22,14,2,40.0,55.0,39.0,56.0,19.0,83.0,1008.0,22.0,NE,10.28,0.0,0.0
30447,30448,2013,6,22,15,2,50.0,69.0,,69.0,19.0,83.0,1007.0,22.0,NE,13.41,0.0,0.0
30448,30449,2013,6,22,16,2,50.0,69.0,44.0,69.0,19.0,83.0,1007.0,22.0,NE,15.2,0.0,0.0
30449,30450,2013,6,22,17,2,57.0,61.0,44.0,59.0,19.0,78.0,1007.0,23.0,SE,0.89,0.0,0.0
30450,30451,2013,6,22,18,2,49.0,51.0,47.0,57.0,19.0,83.0,1007.0,22.0,SE,2.68,0.0,0.0
30451,30452,2013,6,22,19,2,40.0,54.0,39.0,54.0,19.0,83.0,1007.0,22.0,SE,3.57,0.0,0.0
30452,30453,2013,6,22,20,2,35.0,33.0,31.0,45.0,19.0,88.0,1007.0,21.0,SE,6.7,0.0,0.0
30453,30454,2013,6,22,21,2,50.0,38.0,32.0,44.0,18.0,82.0,1007.0,21.0,SE,8.49,0.0,0.0
30454,30455,2013,6,22,22,2,49.0,54.0,39.0,51.0,18.0,82.0,1008.0,21.0,SE,10.28,0.0,0.0
30455,30456,2013,6,22,23,2,52.0,60.0,52.0,57.0,18.0,88.0,1007.0,20.0,cv,0.89,0.0,0.0
30456,30457,2013,6,23,0,2,66.0,91.0,76.0,85.0,18.0,88.0,1007.0,20.0,SE,0.89,0.0,0.0
30457,30458,2013,6,23,1,2,71.0,89.0,85.0,91.0,19.0,93.0,1006.0,20.0,SE,1.78,0.0,0.0
30458,30459,2013,6,23,2,2,80.0,86.0,84.0,90.0,18.0,88.0,1006.0,20.0,SE,2.67,0.0,0.0
30459,30460,2013,6,23,3,2,84.0,95.0,86.0,94.0,18.0,88.0,1006.0,20.0,SE,3.56,0.0,0.0
30460,30461,2013,6,23,4,2,88.0,121.0,86.0,103.0,19.0,93.0,1006.0,20.0,SE,4.45,0.0,0.0
30461,30462,2013,6,23,5,2,94.0,122.0,102.0,103.0,19.0,93.0,1005.0,20.0,NE,0.89,0.0,0.0
30462,30463,2013,6,23,6,2,80.0,111.0,118.0,113.0,19.0,93.0,1005.0,20.0,cv,0.45,0.0,0.0
30463,30464,2013,6,23,7,2,70.0,90.0,108.0,87.0,19.0,83.0,1005.0,22.0,NW,1.79,0.0,0.0
30464,30465,2013,6,23,8,2,58.0,74.0,80.0,61.0,19.0,73.0,1005.0,24.0,NW,3.58,0.0,0.0
30465,30466,2013,6,23,9,2,46.0,53.0,66.0,55.0,18.0,65.0,1005.0,25.0,NE,1.79,0.0,0.0
30466,30467,2013,6,23,10,2,41.0,48.0,47.0,40.0,18.0,57.0,1004.0,27.0,cv,0.89,0.0,0.0
30467,30468,2013,6,23,11,2,41.0,48.0,47.0,33.0,16.0,48.0,1004.0,28.0,cv,1.78,0.0,0.0
30468,30469,2013,6,23,12,2,34.0,46.0,40.0,39.0,15.0,37.0,1003.0,31.0,NW,3.13,0.0,0.0
30469,30470,2013,6,23,13,2,34.0,41.0,31.0,33.0,13.0,35.0,1003.0,30.0,cv,1.79,0.0,0.0
30470,30471,2013,6,23,14,2,38.0,20.0,38.0,32.0,14.0,35.0,1002.0,31.0,cv,4.92,0.0,0.0
30471,30472,2013,6,23,15,2,50.0,33.0,52.0,40.0,13.0,33.0,1001.0,31.0,SE,3.13,0.0,0.0
30472,30473,2013,6,23,16,2,69.0,62.0,66.0,59.0,13.0,33.0,1001.0,31.0,SE,6.26,0.0,0.0
30473,30474,2013,6,23,17,2,63.0,62.0,70.0,65.0,14.0,35.0,1000.0,31.0,SE,9.39,0.0,0.0
30474,30475,2013,6,23,18,2,58.0,,64.0,67.0,16.0,42.0,1001.0,30.0,SE,12.52,0.0,0.0
30475,30476,2013,6,23,19,2,49.0,,57.0,60.0,17.0,48.0,1001.0,29.0,SE,16.54,0.0,0.0
30476,30477,2013,6,23,20,2,56.0,,57.0,60.0,18.0,57.0,1001.0,27.0,SE,20.56,0.0,0.0
30477,30478,2013,6,23,21,2,70.0,,65.0,68.0,17.0,54.0,1002.0,27.0,SE,24.58,0.0,0.0
30478,30479,2013,6,23,22,2,79.0,,77.0,86.0,17.0,54.0,1003.0,27.0,SE,28.6,0.0,0.0
30479,30480,2013,6,23,23,2,79.0,,84.0,88.0,18.0,69.0,1003.0,24.0,SE,30.39,0.0,0.0
30480,30481,2013,6,24,0,2,68.0,,74.0,75.0,18.0,69.0,1003.0,24.0,SE,33.52,0.0,0.0
30481,30482,2013,6,24,1,2,38.0,,43.0,46.0,18.0,69.0,1003.0,24.0,SE,36.65,0.0,0.0
30482,30483,2013,6,24,2,2,41.0,,42.0,50.0,18.0,73.0,1003.0,23.0,SE,38.44,0.0,0.0
30483,30484,2013,6,24,3,2,51.0,,48.0,57.0,19.0,83.0,1002.0,22.0,SE,41.57,0.0,0.0
30484,30485,2013,6,24,4,2,58.0,,62.0,67.0,19.0,88.0,1003.0,21.0,cv,0.89,0.0,0.0
30485,30486,2013,6,24,5,2,61.0,,57.0,66.0,20.0,94.0,1003.0,21.0,SE,1.79,0.0,0.0
30486,30487,2013,6,24,6,2,60.0,,57.0,176.0,20.0,94.0,1003.0,21.0,SE,4.92,0.0,0.0
30487,30488,2013,6,24,7,2,152.0,,218.0,248.0,20.0,88.0,1003.0,22.0,SE,6.71,0.0,0.0
30488,30489,2013,6,24,8,2,189.0,,221.0,194.0,20.0,78.0,1004.0,24.0,SE,9.84,0.0,0.0
30489,30490,2013,6,24,9,2,183.0,,176.0,153.0,20.0,69.0,1004.0,26.0,cv,0.89,0.0,0.0
30490,30491,2013,6,24,10,2,176.0,,175.0,143.0,20.0,65.0,1002.0,27.0,SE,4.02,0.0,0.0
30491,30492,2013,6,24,11,2,173.0,,181.0,147.0,20.0,65.0,1003.0,27.0,SE,7.15,0.0,0.0
30492,30493,2013,6,24,12,2,173.0,,174.0,148.0,20.0,61.0,1003.0,28.0,SE,11.17,0.0,0.0
30493,30494,2013,6,24,13,2,154.0,,152.0,125.0,21.0,65.0,1002.0,28.0,SE,14.3,0.0,0.0
30494,30495,2013,6,24,14,2,157.0,,155.0,126.0,20.0,58.0,1002.0,29.0,SE,18.32,0.0,0.0
30495,30496,2013,6,24,15,2,123.0,,119.0,110.0,20.0,58.0,1001.0,29.0,SE,22.34,0.0,0.0
30496,30497,2013,6,24,16,2,123.0,,124.0,120.0,20.0,58.0,1000.0,29.0,SE,25.47,0.0,0.0
30497,30498,2013,6,24,17,2,136.0,96.0,129.0,122.0,20.0,58.0,1000.0,29.0,SE,30.39,0.0,0.0
30498,30499,2013,6,24,18,2,143.0,133.0,135.0,122.0,20.0,58.0,1000.0,29.0,SE,34.41,0.0,0.0
30499,30500,2013,6,24,19,2,135.0,126.0,125.0,120.0,21.0,65.0,1000.0,28.0,SE,37.54,2.3,2.3
30500,30501,2013,6,24,20,2,34.0,43.0,31.0,45.0,21.0,94.0,1001.0,22.0,NW,5.81,1.8,4.1
30501,30502,2013,6,24,21,2,33.0,32.0,36.0,45.0,20.0,88.0,1000.0,22.0,SE,3.13,0.1,4.2
30502,30503,2013,6,24,22,2,38.0,47.0,43.0,58.0,20.0,88.0,1002.0,22.0,cv,0.89,0.0,0.0
30503,30504,2013,6,24,23,2,49.0,47.0,44.0,48.0,19.0,88.0,1002.0,21.0,NE,1.79,0.0,0.0
30504,30505,2013,6,25,0,2,50.0,45.0,46.0,50.0,19.0,88.0,1002.0,21.0,cv,0.89,0.0,0.0
30505,30506,2013,6,25,1,2,52.0,49.0,43.0,52.0,20.0,94.0,1002.0,21.0,cv,1.78,0.0,0.0
30506,30507,2013,6,25,2,2,53.0,61.0,54.0,58.0,20.0,94.0,1002.0,21.0,cv,2.67,0.0,0.0
30507,30508,2013,6,25,3,2,67.0,58.0,61.0,64.0,20.0,94.0,1003.0,21.0,NW,1.79,1.2,1.2
30508,30509,2013,6,25,4,2,64.0,72.0,65.0,73.0,20.0,94.0,1002.0,21.0,SE,1.79,1.8,3.0
30509,30510,2013,6,25,5,2,77.0,71.0,52.0,82.0,20.0,94.0,1001.0,21.0,NE,1.79,0.0,0.0
30510,30511,2013,6,25,6,2,81.0,90.0,80.0,103.0,20.0,88.0,1001.0,22.0,cv,0.89,0.0,0.0
30511,30512,2013,6,25,7,2,81.0,110.0,80.0,120.0,20.0,88.0,1001.0,22.0,NE,0.89,0.0,0.0
30512,30513,2013,6,25,8,2,125.0,131.0,110.0,127.0,20.0,88.0,1001.0,22.0,cv,0.89,0.0,0.0
30513,30514,2013,6,25,9,2,127.0,153.0,136.0,150.0,20.0,88.0,1001.0,22.0,cv,1.78,0.0,0.0
30514,30515,2013,6,25,10,2,172.0,172.0,163.0,168.0,20.0,83.0,1001.0,23.0,NE,1.79,0.0,0.0
30515,30516,2013,6,25,11,2,172.0,164.0,163.0,161.0,21.0,88.0,1001.0,23.0,NE,3.58,0.0,0.0
30516,30517,2013,6,25,12,2,172.0,119.0,159.0,103.0,20.0,83.0,1001.0,23.0,SE,1.79,0.0,0.0
30517,30518,2013,6,25,13,2,126.0,120.0,118.0,113.0,20.0,83.0,1000.0,23.0,cv,0.89,0.0,0.0
30518,30519,2013,6,25,14,2,138.0,144.0,134.0,128.0,20.0,78.0,1000.0,24.0,cv,1.78,0.0,0.0
30519,30520,2013,6,25,15,2,150.0,159.0,151.0,139.0,20.0,78.0,999.0,24.0,SE,3.13,0.0,0.0
30520,30521,2013,6,25,16,2,168.0,179.0,168.0,162.0,21.0,83.0,998.0,24.0,SE,4.92,0.0,0.0
30521,30522,2013,6,25,17,2,183.0,194.0,188.0,183.0,21.0,88.0,998.0,23.0,SE,6.71,0.1,0.1
30522,30523,2013,6,25,18,2,194.0,192.0,196.0,189.0,21.0,88.0,999.0,23.0,SE,8.5,0.8,0.9
30523,30524,2013,6,25,19,2,176.0,176.0,172.0,166.0,21.0,94.0,999.0,22.0,NW,5.81,0.1,1.0
30524,30525,2013,6,25,20,2,174.0,172.0,169.0,172.0,21.0,94.0,998.0,22.0,SE,4.02,0.0,0.0
30525,30526,2013,6,25,21,2,168.0,154.0,159.0,159.0,21.0,94.0,998.0,22.0,SE,5.81,0.0,0.0
30526,30527,2013,6,25,22,2,165.0,156.0,160.0,164.0,21.0,88.0,998.0,23.0,SE,7.6,0.0,0.0
30527,30528,2013,6,25,23,2,174.0,154.0,168.0,171.0,21.0,94.0,1000.0,22.0,SE,9.39,0.0,0.0
30528,30529,2013,6,26,0,2,191.0,175.0,171.0,171.0,21.0,94.0,999.0,22.0,SE,11.18,0.0,0.0
30529,30530,2013,6,26,1,2,187.0,177.0,163.0,166.0,20.0,88.0,998.0,22.0,cv,0.89,0.0,0.0
30530,30531,2013,6,26,2,2,179.0,177.0,161.0,158.0,21.0,94.0,998.0,22.0,cv,1.78,0.1,0.1
30531,30532,2013,6,26,3,2,181.0,148.0,147.0,161.0,19.0,88.0,998.0,21.0,NE,1.79,0.0,0.0
30532,30533,2013,6,26,4,2,163.0,156.0,147.0,178.0,19.0,88.0,998.0,21.0,cv,0.89,0.0,0.0
30533,30534,2013,6,26,5,2,168.0,167.0,152.0,186.0,20.0,94.0,998.0,21.0,cv,1.78,0.0,0.0
30534,30535,2013,6,26,6,2,176.0,177.0,172.0,188.0,20.0,94.0,998.0,21.0,cv,2.67,0.0,0.0
30535,30536,2013,6,26,7,2,194.0,195.0,192.0,186.0,21.0,94.0,998.0,22.0,cv,3.56,0.0,0.0
30536,30537,2013,6,26,8,2,193.0,206.0,199.0,189.0,21.0,94.0,998.0,22.0,cv,4.45,0.0,0.0
30537,30538,2013,6,26,9,2,191.0,222.0,209.0,187.0,21.0,88.0,998.0,23.0,SE,1.79,0.0,0.0
30538,30539,2013,6,26,10,2,196.0,215.0,210.0,177.0,21.0,78.0,998.0,25.0,SE,3.58,0.0,0.0
30539,30540,2013,6,26,11,2,218.0,216.0,232.0,172.0,21.0,73.0,998.0,26.0,SE,6.71,0.0,0.0
30540,30541,2013,6,26,12,2,234.0,,228.0,167.0,21.0,65.0,997.0,28.0,SE,8.5,0.0,0.0
30541,30542,2013,6,26,13,2,215.0,224.0,213.0,147.0,22.0,65.0,997.0,29.0,SE,11.63,0.0,0.0
30542,30543,2013,6,26,14,2,153.0,150.0,150.0,111.0,21.0,62.0,996.0,29.0,SE,14.76,0.0,0.0
30543,30544,2013,6,26,15,2,102.0,102.0,109.0,87.0,21.0,55.0,995.0,31.0,SE,18.78,0.0,0.0
30544,30545,2013,6,26,16,2,91.0,99.0,103.0,87.0,21.0,55.0,994.0,31.0,SE,24.59,0.0,0.0
30545,30546,2013,6,26,17,2,88.0,89.0,89.0,86.0,22.0,58.0,994.0,31.0,SE,29.51,0.0,0.0
30546,30547,2013,6,26,18,2,97.0,89.0,107.0,94.0,22.0,58.0,994.0,31.0,SE,33.53,0.0,0.0
30547,30548,2013,6,26,19,2,102.0,,104.0,101.0,22.0,62.0,995.0,30.0,SE,35.32,0.0,0.0
30548,30549,2013,6,26,20,2,120.0,,126.0,119.0,22.0,65.0,996.0,29.0,SE,38.45,0.0,0.0
30549,30550,2013,6,26,21,2,137.0,165.0,143.0,137.0,22.0,69.0,997.0,28.0,SE,43.37,0.0,0.0
30550,30551,2013,6,26,22,2,234.0,284.0,264.0,254.0,22.0,74.0,997.0,27.0,SE,47.39,0.0,0.0
30551,30552,2013,6,26,23,2,288.0,324.0,290.0,277.0,20.0,78.0,997.0,24.0,NE,3.13,0.0,0.0
30552,30553,2013,6,27,0,2,,253.0,,184.0,21.0,83.0,998.0,24.0,SE,0.89,0.0,0.0
30553,30554,2013,6,27,1,2,,,,111.0,19.0,78.0,997.0,23.0,NE,1.79,0.0,0.0
30554,30555,2013,6,27,2,2,128.0,,114.0,93.0,19.0,78.0,997.0,23.0,NW,4.02,0.0,0.0
30555,30556,2013,6,27,3,2,99.0,71.0,77.0,62.0,19.0,88.0,997.0,21.0,cv,0.89,0.0,0.0
30556,30557,2013,6,27,4,2,73.0,64.0,53.0,58.0,19.0,83.0,997.0,22.0,SE,0.89,0.0,0.0
30557,30558,2013,6,27,5,2,89.0,95.0,91.0,64.0,19.0,78.0,998.0,23.0,NW,5.81,0.0,0.0
30558,30559,2013,6,27,6,2,101.0,,78.0,89.0,19.0,83.0,998.0,22.0,cv,0.89,0.0,0.0
30559,30560,2013,6,27,7,2,160.0,,137.0,165.0,20.0,78.0,998.0,24.0,NW,3.13,0.0,0.0
30560,30561,2013,6,27,8,2,260.0,,233.0,183.0,20.0,69.0,999.0,26.0,NW,6.26,0.0,0.0
30561,30562,2013,6,27,9,2,241.0,198.0,211.0,145.0,19.0,58.0,998.0,28.0,NW,8.05,0.0,0.0
30562,30563,2013,6,27,10,2,123.0,79.0,94.0,54.0,18.0,54.0,998.0,28.0,NW,11.18,0.0,0.0
30563,30564,2013,6,27,11,2,50.0,39.0,34.0,40.0,17.0,43.0,998.0,31.0,NW,14.31,0.0,0.0
30564,30565,2013,6,27,12,2,29.0,,35.0,29.0,13.0,31.0,998.0,32.0,NE,3.13,0.0,0.0
30565,30566,2013,6,27,13,2,29.0,,33.0,26.0,14.0,31.0,998.0,33.0,SE,3.13,0.0,0.0
30566,30567,2013,6,27,14,2,32.0,,17.0,29.0,13.0,29.0,997.0,33.0,cv,1.79,0.0,0.0
30567,30568,2013,6,27,15,2,41.0,47.0,46.0,42.0,15.0,32.0,997.0,34.0,cv,4.92,0.0,0.0
30568,30569,2013,6,27,16,2,44.0,58.0,43.0,50.0,15.0,33.0,997.0,33.0,SE,1.79,0.0,0.0
30569,30570,2013,6,27,17,2,50.0,53.0,58.0,56.0,16.0,38.0,996.0,32.0,NE,3.13,0.0,0.0
30570,30571,2013,6,27,18,2,84.0,77.0,84.0,88.0,18.0,43.0,996.0,32.0,SE,3.13,0.0,0.0
30571,30572,2013,6,27,19,2,100.0,,99.0,96.0,20.0,55.0,998.0,30.0,SE,4.92,0.0,0.0
30572,30573,2013,6,27,20,2,110.0,94.0,103.0,103.0,20.0,58.0,998.0,29.0,cv,0.89,0.0,0.0
30573,30574,2013,6,27,21,2,127.0,108.0,121.0,124.0,22.0,69.0,998.0,28.0,SE,1.79,0.0,0.0
30574,30575,2013,6,27,22,2,136.0,157.0,133.0,150.0,21.0,65.0,999.0,28.0,SE,3.58,0.0,0.0
30575,30576,2013,6,27,23,2,146.0,214.0,162.0,184.0,22.0,74.0,999.0,27.0,NE,0.89,0.0,0.0
30576,30577,2013,6,28,0,2,219.0,282.0,270.0,248.0,23.0,78.0,1000.0,27.0,SE,3.13,0.0,0.0
30577,30578,2013,6,28,1,2,293.0,368.0,348.0,339.0,22.0,78.0,1000.0,26.0,SE,6.26,0.0,0.0
30578,30579,2013,6,28,2,2,356.0,391.0,415.0,342.0,22.0,78.0,1000.0,26.0,SE,10.28,0.0,0.0
30579,30580,2013,6,28,3,2,347.0,324.0,321.0,292.0,22.0,83.0,1000.0,25.0,cv,0.89,0.0,0.0
30580,30581,2013,6,28,4,2,309.0,308.0,311.0,277.0,22.0,88.0,1000.0,24.0,NE,0.89,0.0,0.0
30581,30582,2013,6,28,5,2,300.0,308.0,300.0,265.0,22.0,88.0,1001.0,24.0,SE,1.79,0.0,0.0
30582,30583,2013,6,28,6,2,294.0,292.0,301.0,257.0,22.0,83.0,1001.0,25.0,SE,4.92,0.0,0.0
30583,30584,2013,6,28,7,2,294.0,270.0,275.0,240.0,22.0,83.0,1002.0,25.0,SE,8.94,0.0,0.0
30584,30585,2013,6,28,8,2,277.0,274.0,278.0,243.0,21.0,78.0,1002.0,25.0,SE,13.86,0.0,0.0
30585,30586,2013,6,28,9,2,258.0,264.0,263.0,229.0,21.0,78.0,1002.0,25.0,SE,17.88,0.0,0.0
30586,30587,2013,6,28,10,2,261.0,286.0,269.0,247.0,22.0,83.0,1002.0,25.0,SE,21.01,0.0,0.0
30587,30588,2013,6,28,11,2,271.0,287.0,278.0,230.0,22.0,78.0,1002.0,26.0,SE,24.14,0.0,0.0
30588,30589,2013,6,28,12,2,256.0,279.0,264.0,242.0,21.0,73.0,1002.0,26.0,SE,27.27,0.0,0.0
30589,30590,2013,6,28,13,2,286.0,352.0,326.0,297.0,22.0,74.0,1001.0,27.0,SE,30.4,0.0,0.0
30590,30591,2013,6,28,14,2,287.0,443.0,326.0,369.0,22.0,74.0,1001.0,27.0,SE,34.42,0.0,0.0
30591,30592,2013,6,28,15,2,495.0,508.0,512.0,428.0,22.0,74.0,1000.0,27.0,SE,37.55,0.0,0.0
30592,30593,2013,6,28,16,2,495.0,513.0,513.0,432.0,22.0,74.0,999.0,27.0,SE,41.57,0.0,0.0
30593,30594,2013,6,28,17,2,485.0,513.0,501.0,441.0,22.0,74.0,999.0,27.0,SE,44.7,0.0,0.0
30594,30595,2013,6,28,18,2,515.0,537.0,530.0,466.0,22.0,74.0,1000.0,27.0,SE,46.49,0.0,0.0
30595,30596,2013,6,28,19,2,507.0,505.0,508.0,448.0,23.0,78.0,1000.0,27.0,cv,0.89,0.0,0.0
30596,30597,2013,6,28,20,2,487.0,443.0,475.0,406.0,23.0,83.0,999.0,26.0,SE,3.13,0.0,0.0
30597,30598,2013,6,28,21,2,345.0,351.0,357.0,267.0,23.0,88.0,1000.0,25.0,cv,0.89,1.0,1.0
30598,30599,2013,6,28,22,2,34.0,39.0,28.0,37.0,19.0,93.0,1002.0,20.0,NW,1.79,0.4,1.4
30599,30600,2013,6,28,23,2,30.0,40.0,24.0,25.0,19.0,88.0,1001.0,21.0,cv,1.79,0.2,1.6
30600,30601,2013,6,29,0,2,21.0,39.0,30.0,34.0,20.0,88.0,1002.0,22.0,SE,3.13,0.0,0.0
30601,30602,2013,6,29,1,2,33.0,45.0,43.0,52.0,20.0,94.0,1002.0,21.0,cv,0.89,0.1,0.1
30602,30603,2013,6,29,2,2,52.0,68.0,64.0,68.0,20.0,94.0,1002.0,21.0,NE,1.79,0.0,0.0
30603,30604,2013,6,29,3,2,62.0,66.0,60.0,68.0,20.0,94.0,1002.0,21.0,SE,1.79,0.0,0.0
30604,30605,2013,6,29,4,2,62.0,68.0,59.0,72.0,20.0,94.0,1002.0,21.0,cv,0.45,0.0,0.0
30605,30606,2013,6,29,5,2,61.0,71.0,63.0,70.0,20.0,94.0,1003.0,21.0,cv,0.9,0.0,0.0
30606,30607,2013,6,29,6,2,71.0,65.0,53.0,63.0,20.0,88.0,1004.0,22.0,SE,1.79,0.3,0.3
30607,30608,2013,6,29,7,2,60.0,61.0,56.0,65.0,20.0,88.0,1004.0,22.0,cv,0.89,0.0,0.0
30608,30609,2013,6,29,8,2,60.0,61.0,56.0,63.0,20.0,88.0,1004.0,22.0,SE,1.79,0.0,0.0
30609,30610,2013,6,29,9,2,74.0,82.0,68.0,85.0,20.0,88.0,1005.0,22.0,SE,3.58,0.0,0.0
30610,30611,2013,6,29,10,2,104.0,100.0,95.0,103.0,20.0,88.0,1005.0,22.0,NE,1.79,0.0,0.0
30611,30612,2013,6,29,11,2,123.0,107.0,106.0,105.0,20.0,83.0,1005.0,23.0,NE,3.58,0.0,0.0
30612,30613,2013,6,29,12,2,131.0,116.0,115.0,113.0,21.0,83.0,1004.0,24.0,SE,3.13,0.0,0.0
30613,30614,2013,6,29,13,2,133.0,116.0,115.0,126.0,21.0,83.0,1004.0,24.0,SE,6.26,0.0,0.0
30614,30615,2013,6,29,14,2,152.0,142.0,146.0,122.0,21.0,83.0,1004.0,24.0,cv,0.89,0.0,0.0
30615,30616,2013,6,29,15,2,163.0,159.0,160.0,133.0,22.0,83.0,1004.0,25.0,NE,1.79,0.0,0.0
30616,30617,2013,6,29,16,2,146.0,137.0,143.0,122.0,22.0,78.0,1004.0,26.0,NW,3.13,0.0,0.0
30617,30618,2013,6,29,17,2,140.0,136.0,138.0,120.0,22.0,74.0,1004.0,27.0,NW,4.92,0.0,0.0
30618,30619,2013,6,29,18,2,138.0,146.0,138.0,125.0,23.0,83.0,1004.0,26.0,NE,1.79,0.0,0.0
30619,30620,2013,6,29,19,2,152.0,151.0,143.0,137.0,22.0,83.0,1004.0,25.0,NE,3.58,0.0,0.0
30620,30621,2013,6,29,20,2,159.0,151.0,151.0,146.0,22.0,88.0,1005.0,24.0,cv,0.89,0.0,0.0
30621,30622,2013,6,29,21,2,163.0,159.0,160.0,164.0,22.0,88.0,1005.0,24.0,cv,1.78,0.0,0.0
30622,30623,2013,6,29,22,2,178.0,162.0,169.0,164.0,22.0,94.0,1005.0,23.0,NW,1.79,0.0,0.0
30623,30624,2013,6,29,23,2,182.0,172.0,184.0,186.0,22.0,94.0,1005.0,23.0,cv,0.89,0.0,0.0
30624,30625,2013,6,30,0,2,197.0,176.0,188.0,183.0,22.0,94.0,1005.0,23.0,NW,1.79,0.0,0.0
30625,30626,2013,6,30,1,2,195.0,176.0,177.0,185.0,21.0,88.0,1005.0,23.0,cv,0.89,0.0,0.0
30626,30627,2013,6,30,2,2,195.0,178.0,168.0,189.0,21.0,94.0,1004.0,22.0,NW,0.89,0.0,0.0
30627,30628,2013,6,30,3,2,192.0,190.0,173.0,189.0,21.0,94.0,1004.0,22.0,SE,0.89,0.0,0.0
30628,30629,2013,6,30,4,2,,,,194.0,21.0,94.0,1004.0,22.0,cv,0.89,0.0,0.0
30629,30630,2013,6,30,5,2,,,,194.0,21.0,94.0,1004.0,22.0,cv,1.78,0.0,0.0
30630,30631,2013,6,30,6,2,,,,190.0,21.0,94.0,1005.0,22.0,SE,0.89,0.0,0.0
30631,30632,2013,6,30,7,2,,,,236.0,22.0,94.0,1004.0,23.0,SE,4.02,0.0,0.0
30632,30633,2013,6,30,8,2,,,,250.0,22.0,88.0,1005.0,24.0,SE,5.81,0.0,0.0
30633,30634,2013,6,30,9,2,,,,270.0,22.0,88.0,1005.0,24.0,SE,7.6,0.0,0.0
30634,30635,2013,6,30,10,2,,,,244.0,22.0,83.0,1004.0,25.0,SE,10.73,0.0,0.0
30635,30636,2013,6,30,11,2,,,,178.0,23.0,78.0,1004.0,27.0,SE,14.75,0.0,0.0
30636,30637,2013,6,30,12,2,,,,167.0,23.0,78.0,1004.0,27.0,SE,17.88,0.0,0.0
30637,30638,2013,6,30,13,2,,,,156.0,23.0,74.0,1003.0,28.0,SE,19.67,0.0,0.0
30638,30639,2013,6,30,14,2,184.0,179.0,182.0,151.0,23.0,74.0,1002.0,28.0,SE,22.8,0.0,0.0
30639,30640,2013,6,30,15,2,182.0,178.0,182.0,155.0,23.0,74.0,1002.0,28.0,SE,26.82,0.0,0.0
30640,30641,2013,6,30,16,2,172.0,172.0,178.0,145.0,23.0,74.0,1002.0,28.0,SE,28.61,0.0,0.0
30641,30642,2013,6,30,17,2,183.0,169.0,167.0,149.0,24.0,78.0,1003.0,28.0,cv,0.89,0.0,0.0
30642,30643,2013,6,30,18,2,208.0,179.0,167.0,146.0,24.0,78.0,1001.0,28.0,SE,1.79,0.0,0.0
