No,pm,DEWP,TEMP,PRES,Iws,Is,Ir,HUMI,precipitation,Iprec,cbwd,rain,snow
5091,35,22,25.0,1006.0,8.05,0,0,83.0,0.0,0.0,0.0,0.0,0.0
5092,53,22,24.0,1006.0,9.84,0,1,88.0,0.0,0.0,0.0,1.0,0.0
5093,46,22,24.0,1006.0,10.73,0,0,88.0,0.0,0.0,0.0,0.0,0.0
5094,48,21,24.0,1007.0,12.52,0,0,83.0,0.0,0.0,0.0,0.0,0.0
5095,33,22,24.0,1008.0,0.45,0,0,88.0,0.0,0.0,2.0,0.0,0.0
5096,45,22,25.0,1009.0,1.34,0,0,83.0,0.0,0.0,2.0,0.0,0.0
5097,53,22,25.0,1009.0,1.79,0,0,83.0,0.0,0.0,3.0,0.0,0.0
5098,57,21,27.0,1010.0,1.79,0,0,69.0,0.0,0.0,1.0,0.0,0.0
5099,66,20,28.0,1010.0,3.58,0,0,61.0,0.0,0.0,1.0,0.0,0.0
5100,45,20,30.0,1010.0,0.89,0,0,55.0,0.0,0.0,2.0,0.0,0.0
5101,47,16,31.0,1009.0,2.68,0,0,40.0,0.0,0.0,2.0,0.0,0.0
5102,49,14,31.0,1009.0,4.02,0,0,35.0,0.0,0.0,0.0,0.0,0.0
5103,27,13,31.0,1009.0,8.04,0,0,33.0,0.0,0.0,0.0,0.0,0.0
5104,30,12,30.0,1009.0,12.06,0,0,33.0,0.0,0.0,0.0,0.0,0.0
5105,26,13,31.0,1008.0,16.98,0,0,33.0,0.0,0.0,0.0,0.0,0.0
5106,22,13,31.0,1008.0,20.11,0,0,33.0,0.0,0.0,0.0,0.0,0.0
5107,25,14,29.0,1008.0,23.24,0,0,39.0,0.0,0.0,0.0,0.0,0.0
5108,28,16,27.0,1008.0,26.37,0,0,50.0,0.0,0.0,0.0,0.0,0.0
5109,23,16,26.0,1009.0,28.16,0,0,54.0,0.0,0.0,0.0,0.0,0.0
5110,37,17,25.0,1009.0,29.95,0,0,61.0,0.0,0.0,0.0,0.0,0.0
5111,66,18,24.0,1010.0,31.74,0,0,69.0,0.0,0.0,0.0,0.0,0.0
5112,70,18,24.0,1010.0,33.53,0,0,69.0,0.0,0.0,0.0,0.0,0.0
5113,85,18,23.0,1010.0,35.32,0,0,73.0,0.0,0.0,0.0,0.0,0.0
5114,105,19,23.0,1010.0,37.11,0,0,78.0,0.0,0.0,0.0,0.0,0.0
5115,78,18,23.0,1010.0,0.89,0,0,73.0,0.0,0.0,2.0,0.0,0.0
5116,64,19,23.0,1010.0,0.89,0,0,78.0,0.0,0.0,3.0,0.0,0.0
5117,38,18,22.0,1010.0,1.78,0,0,78.0,0.0,0.0,3.0,0.0,0.0
5118,41,18,22.0,1010.0,2.67,0,0,78.0,0.0,0.0,3.0,0.0,0.0
5119,91,18,23.0,1010.0,0.89,0,0,73.0,0.0,0.0,2.0,0.0,0.0
5120,90,18,23.0,1010.0,1.78,0,0,73.0,0.0,0.0,2.0,0.0,0.0
5121,100,18,24.0,1011.0,2.67,0,0,69.0,0.0,0.0,2.0,0.0,0.0
5122,114,17,25.0,1011.0,3.56,0,0,61.0,0.0,0.0,2.0,0.0,0.0
5123,117,17,27.0,1010.0,4.45,0,0,54.0,0.0,0.0,2.0,0.0,0.0
5124,90,16,28.0,1010.0,5.34,0,0,48.0,0.0,0.0,2.0,0.0,0.0
5125,100,16,29.0,1009.0,1.79,0,0,45.0,0.0,0.0,0.0,0.0,0.0
5126,71,15,30.0,1008.0,1.79,0,0,40.0,0.0,0.0,2.0,0.0,0.0
5127,65,14,31.0,1007.0,1.79,0,0,35.0,0.0,0.0,0.0,0.0,0.0
5128,44,13,32.0,1006.0,0.89,0,0,31.0,0.0,0.0,2.0,0.0,0.0
5129,36,14,31.0,1006.0,3.13,0,0,35.0,0.0,0.0,0.0,0.0,0.0
5130,29,14,31.0,1005.0,6.26,0,0,35.0,0.0,0.0,0.0,0.0,0.0
5131,38,13,30.0,1005.0,10.28,0,0,35.0,0.0,0.0,0.0,0.0,0.0
5132,41,14,28.0,1005.0,13.41,0,0,42.0,0.0,0.0,0.0,0.0,0.0
5133,48,15,27.0,1005.0,15.2,0,0,47.0,0.0,0.0,0.0,0.0,0.0
5134,50,16,25.0,1006.0,16.99,0,0,57.0,0.0,0.0,0.0,0.0,0.0
5135,52,16,25.0,1005.0,18.78,0,0,57.0,0.0,0.0,0.0,0.0,0.0
5136,64,16,24.0,1005.0,20.57,0,0,60.0,0.0,0.0,0.0,0.0,0.0
5137,74,16,25.0,1005.0,22.36,0,0,57.0,0.0,0.0,0.0,0.0,0.0
5138,71,17,23.0,1004.0,24.15,0,0,68.0,0.0,0.0,0.0,0.0,0.0
5139,83,18,23.0,1004.0,27.28,0,0,73.0,0.0,0.0,0.0,0.0,0.0
5140,94,18,23.0,1003.0,29.07,0,0,73.0,0.0,0.0,0.0,0.0,0.0
5141,85,18,23.0,1003.0,30.86,0,0,73.0,0.0,0.0,0.0,0.0,0.0
5142,96,17,23.0,1003.0,32.65,0,0,68.0,0.0,0.0,0.0,0.0,0.0
5143,154,18,22.0,1003.0,1.79,0,0,78.0,0.0,0.0,3.0,0.0,0.0
5144,121,18,23.0,1004.0,3.58,0,0,73.0,0.0,0.0,3.0,0.0,0.0
5145,142,18,23.0,1004.0,1.79,0,0,73.0,0.0,0.0,0.0,0.0,0.0
5146,179,18,24.0,1004.0,0.89,0,0,69.0,0.0,0.0,2.0,0.0,0.0
5147,184,19,25.0,1004.0,3.13,0,0,69.0,0.0,0.0,1.0,0.0,0.0
5148,166,19,26.0,1003.0,4.92,0,0,65.0,0.0,0.0,1.0,0.0,0.0
5149,163,18,27.0,1002.0,1.79,0,0,57.0,0.0,0.0,3.0,0.0,0.0
5150,144,19,28.0,1002.0,1.79,0,0,58.0,0.0,0.0,0.0,0.0,0.0
5151,139,19,30.0,1001.0,0.89,0,0,51.0,0.0,0.0,2.0,0.0,0.0
5152,161,19,29.0,1001.0,1.79,0,0,54.0,0.0,0.0,0.0,0.0,0.0
5153,165,20,29.0,1001.0,3.58,0,0,58.0,0.0,0.0,0.0,0.0,0.0
5154,174,20,29.0,1000.0,5.37,0,0,58.0,0.0,0.0,0.0,0.0,0.0
5155,195,21,28.0,1001.0,7.16,0,0,65.0,0.0,0.0,0.0,0.0,0.0
5156,176,21,28.0,1001.0,8.95,0,0,65.0,0.0,0.0,0.0,0.0,0.0
5157,171,21,27.0,1002.0,0.89,0,0,69.0,0.0,0.0,2.0,0.0,0.0
5158,174,21,27.0,1002.0,0.89,0,0,69.0,0.0,0.0,3.0,0.0,0.0
5159,199,21,26.0,1002.0,0.89,0,0,73.0,0.0,0.0,2.0,0.0,0.0
5160,198,21,26.0,1002.0,1.78,0,0,73.0,0.0,0.0,2.0,0.0,0.0
5161,198,21,26.0,1002.0,0.89,0,0,73.0,0.0,0.0,3.0,0.0,0.0
5162,202,21,25.0,1002.0,1.78,0,0,78.0,0.0,0.0,3.0,0.0,0.0
5163,199,21,26.0,1001.0,3.57,0,0,73.0,0.0,0.0,3.0,0.0,0.0
5164,202,21,25.0,1001.0,4.46,0,0,78.0,0.0,0.0,3.0,0.0,0.0
5165,178,21,25.0,1002.0,0.45,0,0,78.0,0.0,0.0,2.0,0.0,0.0
5166,203,22,25.0,1002.0,0.89,0,0,83.0,0.6,0.6,3.0,0.0,0.0
5167,178,22,24.0,1002.0,0.89,0,1,88.0,0.0,0.0,2.0,1.0,0.0
5168,155,22,24.0,1002.0,1.78,0,0,88.0,0.0,0.0,2.0,0.0,0.0
5169,159,22,25.0,1003.0,2.67,0,0,83.0,0.0,0.0,2.0,0.0,0.0
5170,170,22,25.0,1003.0,0.89,0,0,83.0,0.0,0.0,3.0,0.0,0.0
5171,205,22,25.0,1004.0,0.45,0,0,83.0,0.0,0.0,2.0,0.0,0.0
5172,202,22,26.0,1004.0,4.02,0,1,78.0,0.1,0.1,1.0,1.0,0.0
5173,137,22,25.0,1004.0,9.83,0,2,83.0,14.7,14.8,1.0,1.0,0.0
5174,86,22,23.0,1004.0,13.85,0,0,94.0,4.2,19.0,1.0,0.0,0.0
5175,69,22,24.0,1004.0,17.87,0,1,88.0,5.1,24.1,1.0,1.0,0.0
5176,35,22,23.0,1004.0,22.79,0,2,94.0,1.3,25.4,1.0,1.0,0.0
5177,35,22,24.0,1003.0,27.71,0,3,88.0,0.0,0.0,1.0,1.0,0.0
5178,41,21,24.0,1003.0,32.63,0,0,83.0,0.0,0.0,1.0,0.0,0.0
5179,33,21,25.0,1003.0,35.76,0,0,78.0,0.0,0.0,1.0,0.0,0.0
5180,36,21,24.0,1003.0,38.89,0,0,83.0,0.0,0.0,1.0,0.0,0.0
5181,38,21,24.0,1004.0,42.91,0,0,83.0,0.0,0.0,1.0,0.0,0.0
5182,41,20,24.0,1004.0,46.04,0,0,78.0,0.0,0.0,1.0,0.0,0.0
5183,37,20,24.0,1004.0,47.83,0,0,78.0,0.0,0.0,1.0,0.0,0.0
5184,43,20,24.0,1004.0,3.13,0,0,78.0,0.0,0.0,3.0,0.0,0.0
5185,45,20,24.0,1004.0,4.92,0,0,78.0,0.0,0.0,3.0,0.0,0.0
5186,36,20,23.0,1003.0,6.71,0,0,83.0,0.0,0.0,3.0,0.0,0.0
5187,28,20,23.0,1003.0,3.13,0,0,83.0,0.0,0.0,1.0,0.0,0.0
5188,19,20,23.0,1003.0,6.26,0,0,83.0,0.0,0.0,1.0,0.0,0.0
5189,31,20,23.0,1004.0,9.39,0,0,83.0,0.0,0.0,1.0,0.0,0.0
5190,35,20,23.0,1004.0,13.41,0,0,83.0,0.0,0.0,1.0,0.0,0.0
5191,32,20,23.0,1005.0,16.54,0,0,83.0,0.0,0.0,1.0,0.0,0.0
5192,28,20,24.0,1006.0,19.67,0,0,78.0,0.0,0.0,1.0,0.0,0.0
5193,33,20,25.0,1006.0,22.8,0,0,73.0,0.0,0.0,1.0,0.0,0.0
5194,24,11,30.0,1007.0,30.85,0,0,30.0,0.0,0.0,1.0,0.0,0.0
5195,23,10,30.0,1008.0,40.68,0,0,28.0,0.0,0.0,1.0,0.0,0.0
5196,15,9,28.0,1009.0,51.86,0,0,30.0,0.0,0.0,1.0,0.0,0.0
5197,13,10,30.0,1009.0,59.91,0,0,28.0,0.0,0.0,1.0,0.0,0.0
5198,30,10,30.0,1009.0,67.96,0,0,28.0,0.0,0.0,1.0,0.0,0.0
5199,11,10,31.0,1009.0,73.77,0,0,27.0,0.0,0.0,1.0,0.0,0.0
5200,13,10,32.0,1009.0,79.58,0,0,25.0,0.0,0.0,1.0,0.0,0.0
5201,16,9,31.0,1010.0,85.39,0,0,25.0,0.0,0.0,1.0,0.0,0.0
5202,24,8,31.0,1010.0,94.33,0,0,23.0,0.0,0.0,1.0,0.0,0.0
5203,20,8,30.0,1010.0,101.48,0,0,25.0,0.0,0.0,1.0,0.0,0.0
5204,9,8,29.0,1011.0,108.63,0,0,26.0,0.0,0.0,1.0,0.0,0.0
5205,18,8,27.0,1012.0,114.44,0,0,30.0,0.0,0.0,1.0,0.0,0.0
5206,12,10,25.0,1013.0,118.46,0,0,38.0,0.0,0.0,1.0,0.0,0.0
5207,12,8,25.0,1014.0,123.38,0,0,33.0,0.0,0.0,1.0,0.0,0.0
5208,11,8,25.0,1014.0,128.3,0,0,33.0,0.0,0.0,1.0,0.0,0.0
5209,11,9,24.0,1014.0,132.32,0,0,38.0,0.0,0.0,1.0,0.0,0.0
5210,12,9,23.0,1014.0,135.45,0,0,40.0,0.0,0.0,1.0,0.0,0.0
5211,10,12,18.0,1014.0,138.58,0,0,67.0,0.0,0.0,1.0,0.0,0.0
5212,15,12,18.0,1015.0,140.37,0,0,67.0,0.0,0.0,1.0,0.0,0.0
5213,16,13,18.0,1015.0,142.16,0,0,72.0,0.0,0.0,1.0,0.0,0.0
5214,14,13,16.0,1016.0,145.29,0,0,82.0,0.0,0.0,1.0,0.0,0.0
5215,13,14,18.0,1016.0,148.42,0,0,77.0,0.0,0.0,1.0,0.0,0.0
5216,25,13,21.0,1017.0,152.44,0,0,60.0,0.0,0.0,1.0,0.0,0.0
5217,21,13,23.0,1017.0,155.57,0,0,53.0,0.0,0.0,1.0,0.0,0.0
5218,23,13,25.0,1017.0,159.59,0,0,47.0,0.0,0.0,1.0,0.0,0.0
5219,16,12,27.0,1017.0,4.02,0,0,39.0,0.0,0.0,3.0,0.0,0.0
5220,12,11,28.0,1017.0,7.15,0,0,34.0,0.0,0.0,3.0,0.0,0.0
5221,10,11,29.0,1016.0,3.13,0,0,32.0,0.0,0.0,0.0,0.0,0.0
5222,11,12,29.0,1016.0,6.26,0,0,34.0,0.0,0.0,0.0,0.0,0.0
5223,18,12,30.0,1015.0,9.39,0,0,33.0,0.0,0.0,0.0,0.0,0.0
5224,18,12,30.0,1015.0,12.52,0,0,33.0,0.0,0.0,0.0,0.0,0.0
5225,16,11,31.0,1014.0,14.31,0,0,29.0,0.0,0.0,0.0,0.0,0.0
5226,20,14,29.0,1014.0,16.1,0,0,39.0,0.0,0.0,0.0,0.0,0.0
5227,19,15,28.0,1013.0,19.23,0,0,45.0,0.0,0.0,0.0,0.0,0.0
5228,18,15,26.0,1014.0,21.02,0,0,50.0,0.0,0.0,0.0,0.0,0.0
5229,27,17,25.0,1014.0,24.15,0,0,61.0,0.0,0.0,0.0,0.0,0.0
5230,46,16,24.0,1015.0,27.28,0,0,60.0,0.0,0.0,0.0,0.0,0.0
5231,38,17,23.0,1015.0,29.07,0,0,68.0,0.0,0.0,0.0,0.0,0.0
5232,48,17,23.0,1015.0,30.86,0,0,68.0,0.0,0.0,0.0,0.0,0.0
5233,62,17,22.0,1015.0,32.65,0,0,73.0,0.0,0.0,0.0,0.0,0.0
5234,65,17,22.0,1015.0,0.89,0,0,73.0,0.0,0.0,2.0,0.0,0.0
5235,78,17,22.0,1014.0,1.78,0,0,73.0,0.0,0.0,2.0,0.0,0.0
5236,85,17,21.0,1013.0,2.67,0,0,77.0,0.0,0.0,2.0,0.0,0.0
5237,76,17,22.0,1013.0,3.56,0,0,73.0,0.0,0.0,2.0,0.0,0.0
5238,79,17,21.0,1013.0,4.45,0,0,77.0,0.0,0.0,2.0,0.0,0.0
5239,92,18,21.0,1013.0,0.89,0,0,82.0,0.0,0.0,0.0,0.0,0.0
5240,105,18,22.0,1013.0,0.89,0,0,78.0,0.0,0.0,2.0,0.0,0.0
5241,90,18,23.0,1013.0,1.79,0,0,73.0,0.0,0.0,0.0,0.0,0.0
5242,108,18,24.0,1013.0,3.58,0,0,69.0,0.0,0.0,0.0,0.0,0.0
5243,105,20,26.0,1012.0,5.37,0,0,69.0,0.0,0.0,0.0,0.0,0.0
5244,106,20,27.0,1012.0,8.5,0,0,65.0,0.0,0.0,0.0,0.0,0.0
5245,106,20,27.0,1011.0,11.63,0,0,65.0,0.0,0.0,0.0,0.0,0.0
5246,107,20,28.0,1010.0,15.65,0,0,61.0,0.0,0.0,0.0,0.0,0.0
5247,119,20,29.0,1009.0,19.67,0,0,58.0,0.0,0.0,0.0,0.0,0.0
5248,108,21,28.0,1008.0,23.69,0,0,65.0,0.0,0.0,0.0,0.0,0.0
5249,101,20,28.0,1008.0,28.61,0,0,61.0,0.0,0.0,0.0,0.0,0.0
5250,91,19,27.0,1007.0,33.53,0,0,61.0,0.0,0.0,0.0,0.0,0.0
5251,38,17,27.0,1007.0,37.55,0,0,54.0,0.0,0.0,0.0,0.0,0.0
5252,39,15,26.0,1008.0,41.57,0,0,50.0,0.0,0.0,0.0,0.0,0.0
5253,42,15,25.0,1008.0,44.7,0,0,53.0,0.0,0.0,0.0,0.0,0.0
5254,39,16,25.0,1009.0,47.83,0,1,57.0,0.0,0.0,0.0,1.0,0.0
5255,38,18,23.0,1009.0,0.89,0,2,73.0,1.3,1.3,3.0,1.0,0.0
5256,38,18,22.0,1008.0,0.89,0,3,78.0,0.1,1.4,2.0,1.0,0.0
5257,45,19,22.0,1007.0,3.13,0,4,83.0,0.9,2.3,1.0,1.0,0.0
5258,40,19,20.0,1006.0,0.89,0,5,93.0,0.0,0.0,2.0,1.0,0.0
5259,44,19,21.0,1006.0,3.13,0,6,88.0,0.3,0.3,1.0,1.0,0.0
5260,44,19,21.0,1005.0,0.45,0,7,88.0,0.1,0.4,2.0,1.0,0.0
5261,55,19,21.0,1005.0,1.34,0,0,88.0,0.0,0.0,2.0,0.0,0.0
5262,62,19,21.0,1005.0,2.23,0,0,88.0,0.0,0.0,2.0,0.0,0.0
5263,63,19,21.0,1005.0,2.68,0,0,88.0,0.0,0.0,2.0,0.0,0.0
5264,56,19,21.0,1005.0,3.13,0,0,88.0,0.0,0.0,1.0,0.0,0.0
5265,68,19,23.0,1005.0,7.15,0,0,78.0,0.0,0.0,1.0,0.0,0.0
5266,57,19,23.0,1005.0,10.28,0,0,78.0,0.0,0.0,1.0,0.0,0.0
5267,71,19,26.0,1004.0,12.07,0,0,65.0,0.0,0.0,1.0,0.0,0.0
5268,66,19,27.0,1004.0,0.89,0,0,61.0,0.0,0.0,2.0,0.0,0.0
5269,75,19,28.0,1004.0,3.13,0,0,58.0,0.0,0.0,0.0,0.0,0.0
5270,81,19,30.0,1003.0,4.92,0,0,51.0,0.0,0.0,0.0,0.0,0.0
5271,98,20,31.0,1003.0,6.71,0,0,52.0,0.0,0.0,0.0,0.0,0.0
5272,114,20,32.0,1003.0,8.5,0,0,49.0,0.0,0.0,0.0,0.0,0.0
5273,119,21,32.0,1002.0,10.29,0,0,52.0,0.0,0.0,0.0,0.0,0.0
5274,125,21,30.0,1002.0,14.31,0,0,58.0,0.0,0.0,0.0,0.0,0.0
5275,115,22,29.0,1002.0,17.44,0,0,65.0,0.0,0.0,0.0,0.0,0.0
5276,124,22,27.0,1002.0,20.57,0,0,74.0,0.0,0.0,0.0,0.0,0.0
5277,141,22,26.0,1003.0,23.7,0,0,78.0,0.0,0.0,0.0,0.0,0.0
5278,157,22,26.0,1004.0,25.49,0,0,78.0,0.0,0.0,0.0,0.0,0.0
5279,187,23,26.0,1004.0,28.62,0,0,83.0,0.0,0.0,0.0,0.0,0.0
5280,221,22,26.0,1005.0,0.89,0,0,78.0,0.0,0.0,2.0,0.0,0.0
5281,221,23,25.0,1005.0,1.79,0,0,88.0,0.0,0.0,3.0,0.0,0.0
5282,221,22,25.0,1005.0,0.89,0,0,83.0,0.0,0.0,2.0,0.0,0.0
5283,218,23,25.0,1003.0,3.13,0,0,88.0,0.0,0.0,3.0,0.0,0.0
5284,231,22,24.0,1003.0,0.89,0,0,88.0,0.0,0.0,2.0,0.0,0.0
5285,231,22,25.0,1003.0,3.13,0,0,83.0,0.0,0.0,1.0,0.0,0.0
5286,231,22,24.0,1002.0,1.79,0,0,88.0,0.0,0.0,0.0,0.0,0.0
5287,208,22,24.0,1003.0,0.89,0,0,88.0,0.0,0.0,2.0,0.0,0.0
5288,211,23,25.0,1004.0,1.78,0,0,88.0,0.0,0.0,2.0,0.0,0.0
5289,255,23,25.0,1004.0,1.79,0,0,88.0,0.0,0.0,0.0,0.0,0.0
5290,258,22,26.0,1004.0,3.58,0,0,78.0,0.0,0.0,0.0,0.0,0.0
5291,246,23,27.0,1004.0,5.37,0,0,78.0,0.0,0.0,0.0,0.0,0.0
5292,239,23,29.0,1005.0,1.79,0,0,70.0,0.0,0.0,2.0,0.0,0.0
5293,207,22,29.0,1005.0,1.79,0,0,65.0,0.0,0.0,0.0,0.0,0.0
5294,224,22,31.0,1004.0,3.58,0,0,58.0,0.0,0.0,0.0,0.0,0.0
5295,245,22,31.0,1003.0,6.71,0,0,58.0,0.0,0.0,0.0,0.0,0.0
5296,221,22,31.0,1003.0,8.5,0,0,58.0,0.0,0.0,0.0,0.0,0.0
5297,208,22,31.0,1003.0,11.63,0,0,58.0,0.0,0.0,0.0,0.0,0.0
5298,209,22,31.0,1003.0,14.76,0,0,58.0,0.0,0.0,0.0,0.0,0.0
5299,224,22,30.0,1003.0,17.89,0,0,62.0,0.0,0.0,0.0,0.0,0.0
5300,270,22,29.0,1003.0,21.02,0,0,65.0,0.0,0.0,0.0,0.0,0.0
5301,271,23,28.0,1004.0,0.89,0,0,74.0,0.0,0.0,2.0,0.0,0.0
5302,297,23,27.0,1005.0,1.79,0,0,78.0,0.0,0.0,0.0,0.0,0.0
5303,275,23,26.0,1006.0,0.89,0,0,83.0,0.0,0.0,2.0,0.0,0.0
5304,295,23,27.0,1006.0,1.79,0,0,78.0,0.0,0.0,0.0,0.0,0.0
5305,336,24,26.0,1006.0,2.68,0,0,88.0,0.0,0.0,0.0,0.0,0.0
5306,360,23,26.0,1006.0,1.79,0,0,83.0,0.0,0.0,3.0,0.0,0.0
5307,263,24,26.0,1006.0,0.89,0,0,88.0,0.0,0.0,2.0,0.0,0.0
5308,271,23,25.0,1006.0,1.79,0,0,88.0,0.0,0.0,3.0,0.0,0.0
5309,284,20,24.0,1006.0,3.13,0,0,78.0,0.0,0.0,1.0,0.0,0.0
5310,145,17,24.0,1006.0,4.92,0,0,64.0,0.0,0.0,1.0,0.0,0.0
5311,123,15,23.0,1007.0,8.05,0,0,60.0,0.0,0.0,1.0,0.0,0.0
5312,65,14,24.0,1007.0,12.07,0,0,53.0,0.0,0.0,1.0,0.0,0.0
5313,32,13,25.0,1008.0,16.99,0,0,47.0,0.0,0.0,1.0,0.0,0.0
5314,34,12,26.0,1008.0,21.01,0,0,41.0,0.0,0.0,1.0,0.0,0.0
5315,45,11,28.0,1007.0,4.02,0,0,34.0,0.0,0.0,3.0,0.0,0.0
5316,17,12,30.0,1007.0,1.79,0,0,33.0,0.0,0.0,0.0,0.0,0.0
5317,40,14,31.0,1007.0,0.89,0,0,35.0,0.0,0.0,2.0,0.0,0.0
5318,60,18,32.0,1007.0,3.13,0,0,43.0,0.0,0.0,0.0,0.0,0.0
5319,83,20,33.0,1006.0,6.26,0,0,46.0,0.0,0.0,0.0,0.0,0.0
5320,110,20,33.0,1006.0,8.05,0,0,46.0,0.0,0.0,0.0,0.0,0.0
5321,121,20,32.0,1005.0,11.18,0,0,49.0,0.0,0.0,0.0,0.0,0.0
5322,155,21,30.0,1005.0,16.1,0,0,58.0,0.0,0.0,0.0,0.0,0.0
5323,168,21,29.0,1005.0,19.23,0,0,62.0,0.0,0.0,0.0,0.0,0.0
5324,154,21,27.0,1005.0,23.25,0,0,69.0,0.0,0.0,0.0,0.0,0.0
5325,160,21,27.0,1006.0,26.38,0,0,69.0,0.0,0.0,0.0,0.0,0.0
5326,175,22,26.0,1006.0,28.17,0,0,78.0,0.0,0.0,0.0,0.0,0.0
5327,172,23,26.0,1006.0,29.96,0,0,83.0,0.0,0.0,0.0,0.0,0.0
5328,183,23,26.0,1006.0,31.75,0,0,83.0,0.0,0.0,0.0,0.0,0.0
5329,182,23,25.0,1007.0,0.89,0,0,88.0,0.0,0.0,2.0,0.0,0.0
5330,194,23,25.0,1006.0,1.79,0,0,88.0,0.0,0.0,0.0,0.0,0.0
5331,132,23,25.0,1006.0,3.58,0,0,88.0,0.0,0.0,0.0,0.0,0.0
5332,141,23,24.0,1006.0,5.37,0,0,94.0,0.0,0.0,0.0,0.0,0.0
5333,122,23,24.0,1005.0,7.16,0,0,94.0,0.0,0.0,0.0,0.0,0.0
5334,101,22,24.0,1005.0,8.95,0,0,88.0,0.0,0.0,0.0,0.0,0.0
5335,100,22,24.0,1005.0,10.74,0,0,88.0,0.0,0.0,0.0,0.0,0.0
5336,92,22,25.0,1006.0,12.53,0,0,83.0,0.0,0.0,0.0,0.0,0.0
5337,94,23,25.0,1006.0,14.32,0,0,88.0,0.0,0.0,0.0,0.0,0.0
5338,120,23,26.0,1005.0,17.45,0,0,83.0,0.0,0.0,0.0,0.0,0.0
5339,166,23,26.0,1006.0,20.58,0,1,83.0,0.0,0.0,0.0,1.0,0.0
5340,223,23,26.0,1005.0,23.71,0,0,83.0,0.1,0.1,0.0,0.0,0.0
5341,181,23,26.0,1005.0,27.73,0,1,83.0,0.0,0.0,0.0,1.0,0.0
5342,128,23,26.0,1005.0,31.75,0,2,83.0,0.0,0.0,0.0,1.0,0.0
5343,117,22,26.0,1005.0,35.77,0,0,78.0,0.0,0.0,0.0,0.0,0.0
5344,97,22,27.0,1004.0,38.9,0,1,74.0,0.0,0.0,0.0,1.0,0.0
5345,96,21,27.0,1004.0,42.92,0,0,69.0,0.0,0.0,0.0,0.0,0.0
5346,79,21,26.0,1004.0,46.94,0,0,73.0,0.0,0.0,0.0,0.0,0.0
5347,61,21,26.0,1004.0,50.96,0,1,73.0,0.0,0.0,0.0,1.0,0.0
5348,66,21,25.0,1004.0,54.09,0,0,78.0,0.0,0.0,0.0,0.0,0.0
5349,69,20,25.0,1004.0,57.22,0,0,73.0,0.0,0.0,0.0,0.0,0.0
5350,76,20,25.0,1004.0,1.79,0,0,73.0,0.0,0.0,2.0,0.0,0.0
5351,81,20,24.0,1004.0,1.79,0,0,78.0,0.0,0.0,0.0,0.0,0.0
5352,70,20,23.0,1004.0,3.58,0,0,83.0,0.0,0.0,0.0,0.0,0.0
5353,83,20,22.0,1004.0,5.37,0,0,88.0,0.0,0.0,0.0,0.0,0.0
5354,81,20,22.0,1003.0,0.89,0,0,88.0,0.0,0.0,2.0,0.0,0.0
5355,74,20,21.0,1003.0,1.34,0,0,94.0,0.0,0.0,2.0,0.0,0.0
5356,70,19,21.0,1003.0,0.89,0,0,88.0,0.0,0.0,3.0,0.0,0.0
5357,74,20,21.0,1003.0,0.45,0,0,94.0,0.0,0.0,2.0,0.0,0.0
5358,94,20,21.0,1003.0,0.89,0,0,94.0,0.0,0.0,0.0,0.0,0.0
5359,111,20,21.0,1002.0,1.79,0,0,94.0,0.0,0.0,1.0,0.0,0.0
5360,115,21,22.0,1002.0,0.45,0,0,94.0,0.0,0.0,2.0,0.0,0.0
5361,117,22,24.0,1002.0,1.79,0,0,88.0,0.0,0.0,3.0,0.0,0.0
5362,110,21,27.0,1002.0,0.89,0,0,69.0,0.0,0.0,2.0,0.0,0.0
5363,96,20,28.0,1002.0,1.79,0,0,61.0,0.0,0.0,1.0,0.0,0.0
5364,93,21,29.0,1001.0,0.89,0,0,62.0,0.0,0.0,2.0,0.0,0.0
5365,113,22,31.0,1001.0,1.78,0,0,58.0,0.0,0.0,2.0,0.0,0.0
5366,111,21,33.0,1001.0,1.79,0,0,49.0,0.0,0.0,0.0,0.0,0.0
5367,115,21,33.0,1000.0,1.79,0,0,49.0,0.0,0.0,2.0,0.0,0.0
5368,105,21,33.0,999.0,1.79,0,0,49.0,0.0,0.0,0.0,0.0,0.0
5369,94,22,33.0,998.0,5.81,0,0,52.0,0.0,0.0,0.0,0.0,0.0
5370,99,21,32.0,998.0,9.83,0,0,52.0,0.0,0.0,0.0,0.0,0.0
5371,71,22,31.0,998.0,13.85,0,0,58.0,0.0,0.0,0.0,0.0,0.0
5372,53,23,29.0,999.0,16.98,0,0,70.0,0.0,0.0,0.0,0.0,0.0
5373,47,23,27.0,1000.0,18.77,0,0,78.0,0.0,0.0,0.0,0.0,0.0
5374,83,23,27.0,1001.0,20.56,0,0,78.0,0.0,0.0,0.0,0.0,0.0
5375,96,24,27.0,1002.0,0.89,0,0,83.0,0.0,0.0,2.0,0.0,0.0
5376,111,24,27.0,1001.0,3.13,0,0,83.0,0.0,0.0,0.0,0.0,0.0
5377,100,24,27.0,1001.0,6.26,0,0,83.0,0.0,0.0,0.0,0.0,0.0
5378,84,24,27.0,1001.0,8.05,0,0,83.0,0.0,0.0,0.0,0.0,0.0
5379,88,24,26.0,1000.0,9.84,0,0,88.0,0.0,0.0,0.0,0.0,0.0
5380,79,24,26.0,1000.0,11.63,0,0,88.0,0.0,0.0,0.0,0.0,0.0
