,No,year,month,day,hour,season,PM_Dongsi,PM_Dongsihuan,PM_Nongzhanguan,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
2914,2915,2010,5,2,10,1,,,,115.0,8.0,33.0,1003.0,25.0,NW,3.13,0.0,0.0
2915,2916,2010,5,2,11,1,,,,59.0,7.0,29.0,1003.0,26.0,NE,1.79,0.0,0.0
2916,2917,2010,5,2,12,1,,,,63.0,-1.0,13.0,1002.0,30.0,cv,0.89,0.0,0.0
2917,2918,2010,5,2,13,1,,,,65.0,-5.0,8.0,1002.0,32.0,SE,4.92,0.0,0.0
2918,2919,2010,5,2,14,1,,,,57.0,-5.0,8.0,1002.0,32.0,NW,4.02,0.0,0.0
2919,2920,2010,5,2,15,1,,,,55.0,-4.0,9.0,1001.0,32.0,NW,7.15,0.0,0.0
2920,2921,2010,5,2,16,1,,,,45.0,-6.0,8.0,1001.0,32.0,NW,16.09,0.0,0.0
2921,2922,2010,5,2,17,1,,,,39.0,-7.0,8.0,1002.0,31.0,NW,25.03,0.0,0.0
2922,2923,2010,5,2,18,1,,,,32.0,-8.0,7.0,1002.0,30.0,NW,33.08,0.0,0.0
2923,2924,2010,5,2,19,1,,,,32.0,-4.0,14.0,1003.0,25.0,NW,38.0,0.0,0.0
2924,2925,2010,5,2,20,1,,,,31.0,-9.0,9.0,1004.0,26.0,NW,43.81,0.0,0.0
2925,2926,2010,5,2,21,1,,,,32.0,-8.0,11.0,1005.0,24.0,SE,3.13,0.0,0.0
2926,2927,2010,5,2,22,1,,,,24.0,-9.0,11.0,1006.0,22.0,cv,0.89,0.0,0.0
2927,2928,2010,5,2,23,1,,,,36.0,-9.0,11.0,1006.0,22.0,NE,1.79,0.0,0.0
2928,2929,2010,5,3,0,1,,,,56.0,-2.0,25.0,1006.0,18.0,cv,0.89,0.0,0.0
2929,2930,2010,5,3,1,1,,,,43.0,0.0,38.0,1007.0,14.0,cv,1.78,0.0,0.0
2930,2931,2010,5,3,2,1,,,,69.0,-1.0,33.0,1007.0,15.0,cv,2.23,0.0,0.0
2931,2932,2010,5,3,3,1,,,,45.0,0.0,38.0,1007.0,14.0,cv,3.12,0.0,0.0
2932,2933,2010,5,3,4,1,,,,44.0,3.0,50.0,1008.0,13.0,NW,1.79,0.0,0.0
2933,2934,2010,5,3,5,1,,,,64.0,-2.0,35.0,1008.0,13.0,NW,3.58,0.0,0.0
2934,2935,2010,5,3,6,1,,,,80.0,-2.0,30.0,1009.0,15.0,cv,0.45,0.0,0.0
2935,2936,2010,5,3,7,1,,,,53.0,5.0,47.0,1010.0,16.0,NW,1.79,0.0,0.0
2936,2937,2010,5,3,8,1,,,,102.0,-2.0,21.0,1010.0,21.0,NW,3.58,0.0,0.0
2937,2938,2010,5,3,9,1,,,,133.0,3.0,26.0,1010.0,23.0,cv,0.89,0.0,0.0
2938,2939,2010,5,3,10,1,,,,151.0,3.0,28.0,1010.0,22.0,SE,4.02,0.0,0.0
2939,2940,2010,5,3,11,1,,,,149.0,4.0,28.0,1010.0,23.0,SE,7.15,0.0,0.0
2940,2941,2010,5,3,12,1,,,,141.0,6.0,33.0,1009.0,23.0,SE,8.94,0.0,0.0
2941,2942,2010,5,3,13,1,,,,146.0,6.0,33.0,1008.0,23.0,SE,12.07,0.0,0.0
2942,2943,2010,5,3,14,1,,,,150.0,6.0,31.0,1007.0,24.0,SE,15.2,0.0,0.0
2943,2944,2010,5,3,15,1,,,,150.0,6.0,33.0,1006.0,23.0,SE,18.33,0.0,0.0
2944,2945,2010,5,3,16,1,,,,151.0,7.0,35.0,1005.0,23.0,NE,3.13,0.0,0.0
2945,2946,2010,5,3,17,1,,,,142.0,7.0,35.0,1005.0,23.0,cv,0.89,0.0,0.0
2946,2947,2010,5,3,18,1,,,,138.0,6.0,35.0,1006.0,22.0,NE,1.79,0.0,0.0
2947,2948,2010,5,3,19,1,,,,142.0,5.0,31.0,1006.0,23.0,NW,4.02,0.0,0.0
2948,2949,2010,5,3,20,1,,,,142.0,6.0,39.0,1007.0,20.0,NW,8.04,0.0,0.0
2949,2950,2010,5,3,21,1,,,,150.0,4.0,32.0,1007.0,21.0,cv,0.89,0.0,0.0
2950,2951,2010,5,3,22,1,,,,160.0,5.0,39.0,1005.0,19.0,SE,4.02,0.0,0.0
2951,2952,2010,5,3,23,1,,,,118.0,5.0,35.0,1006.0,21.0,cv,1.79,0.0,0.0
2952,2953,2010,5,4,0,1,,,,114.0,4.0,34.0,1006.0,20.0,SE,4.02,0.0,0.0
2953,2954,2010,5,4,1,1,,,,111.0,7.0,48.0,1005.0,18.0,cv,0.89,0.0,0.0
2954,2955,2010,5,4,2,1,,,,113.0,9.0,60.0,1005.0,16.0,SE,0.89,0.0,0.0
2955,2956,2010,5,4,3,1,,,,120.0,10.0,72.0,1005.0,15.0,SE,4.02,0.0,0.0
2956,2957,2010,5,4,4,1,,,,129.0,10.0,72.0,1005.0,15.0,cv,0.89,0.0,0.0
2957,2958,2010,5,4,5,1,,,,133.0,9.0,71.0,1005.0,14.0,NW,0.89,0.0,0.0
2958,2959,2010,5,4,6,1,,,,118.0,10.0,81.0,1005.0,13.0,SE,0.89,0.0,0.0
2959,2960,2010,5,4,7,1,,,,119.0,10.0,67.0,1005.0,16.0,NW,1.79,0.0,0.0
2960,2961,2010,5,4,8,1,,,,118.0,8.0,48.0,1005.0,19.0,cv,0.89,0.0,0.0
2961,2962,2010,5,4,9,1,,,,132.0,8.0,45.0,1005.0,20.0,SE,1.79,0.0,0.0
2962,2963,2010,5,4,10,1,,,,128.0,9.0,46.0,1005.0,21.0,SE,3.58,0.0,0.0
2963,2964,2010,5,4,11,1,,,,135.0,8.0,38.0,1004.0,23.0,cv,1.79,0.0,0.0
2964,2965,2010,5,4,12,1,,,,123.0,8.0,35.0,1002.0,24.0,cv,3.58,0.0,0.0
2965,2966,2010,5,4,13,1,,,,118.0,11.0,41.0,1002.0,25.0,SE,4.02,0.0,0.0
2966,2967,2010,5,4,14,1,,,,104.0,13.0,47.0,1001.0,25.0,SE,7.15,0.0,0.0
2967,2968,2010,5,4,15,1,,,,121.0,15.0,53.0,1000.0,25.0,SE,11.17,0.0,0.0
2968,2969,2010,5,4,16,1,,,,136.0,15.0,57.0,999.0,24.0,SE,16.98,0.0,0.0
2969,2970,2010,5,4,17,1,,,,172.0,15.0,60.0,999.0,23.0,SE,21.9,0.0,0.0
2970,2971,2010,5,4,18,1,,,,208.0,16.0,68.0,999.0,22.0,SE,26.82,8.4,8.4
2971,2972,2010,5,4,19,1,,,,228.0,17.0,88.0,1000.0,19.0,SE,29.95,2.4,10.8
2972,2973,2010,5,4,20,1,,,,201.0,18.0,93.0,999.0,19.0,SE,31.74,0.1,10.9
2973,2974,2010,5,4,21,1,,,,142.0,17.0,88.0,1000.0,19.0,SE,35.76,0.1,11.0
2974,2975,2010,5,4,22,1,,,,154.0,16.0,82.0,1000.0,19.0,SE,39.78,2.9,13.9
2975,2976,2010,5,4,23,1,,,,165.0,16.0,88.0,1000.0,18.0,SE,44.7,0.0,0.0
2976,2977,2010,5,5,0,1,,,,182.0,16.0,93.0,999.0,17.0,SE,49.62,1.9,1.9
2977,2978,2010,5,5,1,1,,,,158.0,15.0,88.0,999.0,17.0,SE,53.64,2.9,4.8
2978,2979,2010,5,5,2,1,,,,181.0,15.0,93.0,997.0,16.0,SE,57.66,0.0,0.0
2979,2980,2010,5,5,3,1,,,,202.0,15.0,93.0,997.0,16.0,SE,59.45,0.1,0.1
2980,2981,2010,5,5,4,1,,,,202.0,15.0,93.0,996.0,16.0,SE,63.47,0.0,0.0
2981,2982,2010,5,5,5,1,,,,198.0,15.0,93.0,996.0,16.0,SE,65.26,0.0,0.0
2982,2983,2010,5,5,6,1,,,,215.0,14.0,87.0,997.0,16.0,SE,67.05,0.0,0.0
2983,2984,2010,5,5,7,1,,,,216.0,15.0,93.0,998.0,16.0,SE,68.84,0.0,0.0
2984,2985,2010,5,5,8,1,,,,261.0,15.0,93.0,997.0,16.0,SE,71.97,0.0,0.0
2985,2986,2010,5,5,9,1,,,,283.0,15.0,88.0,998.0,17.0,SE,73.76,0.0,0.0
2986,2987,2010,5,5,10,1,,,,282.0,16.0,88.0,997.0,18.0,SE,76.89,0.0,0.0
2987,2988,2010,5,5,11,1,,,,260.0,17.0,82.0,997.0,20.0,SE,78.68,0.0,0.0
2988,2989,2010,5,5,12,1,,,,70.0,16.0,68.0,997.0,22.0,cv,3.13,0.0,0.0
2989,2990,2010,5,5,13,1,,,,32.0,8.0,35.0,996.0,24.0,NW,12.07,0.0,0.0
2990,2991,2010,5,5,14,1,,,,13.0,7.0,29.0,996.0,26.0,NW,21.9,0.0,0.0
2991,2992,2010,5,5,15,1,,,,9.0,7.0,29.0,996.0,26.0,NW,33.08,0.0,0.0
2992,2993,2010,5,5,16,1,,,,7.0,6.0,29.0,996.0,25.0,NW,46.94,0.0,0.0
2993,2994,2010,5,5,17,1,,,,11.0,6.0,31.0,997.0,24.0,NW,59.01,0.0,0.0
2994,2995,2010,5,5,18,1,,,,14.0,3.0,30.0,999.0,21.0,NW,71.08,0.0,0.0
2995,2996,2010,5,5,19,1,,,,14.0,0.0,29.0,1000.0,18.0,NW,84.04,0.0,0.0
2996,2997,2010,5,5,20,1,,,,14.0,0.0,31.0,1002.0,17.0,NW,97.0,0.0,0.0
2997,2998,2010,5,5,21,1,,,,12.0,-1.0,29.0,1003.0,17.0,NW,113.09,0.0,0.0
2998,2999,2010,5,5,22,1,,,,10.0,-1.0,31.0,1004.0,16.0,NW,124.27,0.0,0.0
2999,3000,2010,5,5,23,1,,,,16.0,-1.0,33.0,1004.0,15.0,NW,134.1,0.0,0.0
3000,3001,2010,5,6,0,1,,,,9.0,-1.0,33.0,1005.0,15.0,NW,143.04,0.0,0.0
3001,3002,2010,5,6,1,1,,,,10.0,-1.0,33.0,1006.0,15.0,NW,151.98,0.0,0.0
3002,3003,2010,5,6,2,1,,,,10.0,-1.0,37.0,1007.0,13.0,NW,153.77,0.0,0.0
3003,3004,2010,5,6,3,1,,,,11.0,0.0,43.0,1007.0,12.0,NE,3.13,0.0,0.0
3004,3005,2010,5,6,4,1,,,,13.0,0.0,43.0,1008.0,12.0,NW,4.02,0.0,0.0
3005,3006,2010,5,6,5,1,,,,12.0,0.0,40.0,1008.0,13.0,NW,8.04,0.0,0.0
3006,3007,2010,5,6,6,1,,,,17.0,1.0,43.0,1009.0,13.0,NW,11.17,0.0,0.0
3007,3008,2010,5,6,7,1,,,,15.0,1.0,38.0,1009.0,15.0,NW,18.32,0.0,0.0
3008,3009,2010,5,6,8,1,,,,19.0,0.0,31.0,1009.0,17.0,NW,25.47,0.0,0.0
3009,3010,2010,5,6,9,1,,,,20.0,2.0,32.0,1009.0,19.0,NW,32.62,0.0,0.0
3010,3011,2010,5,6,10,1,,,,16.0,2.0,28.0,1008.0,21.0,NW,39.77,0.0,0.0
3011,3012,2010,5,6,11,1,,,,20.0,2.0,25.0,1007.0,23.0,NW,45.58,0.0,0.0
3012,3013,2010,5,6,12,1,,,,17.0,1.0,20.0,1006.0,25.0,NW,52.73,0.0,0.0
3013,3014,2010,5,6,13,1,,,,14.0,1.0,19.0,1005.0,26.0,NW,59.88,0.0,0.0
3014,3015,2010,5,6,14,1,,,,18.0,-1.0,15.0,1005.0,28.0,NW,67.03,0.0,0.0
3015,3016,2010,5,6,15,1,,,,16.0,-1.0,15.0,1004.0,28.0,NW,75.08,0.0,0.0
3016,3017,2010,5,6,16,1,,,,16.0,0.0,16.0,1004.0,28.0,NW,80.89,0.0,0.0
3017,3018,2010,5,6,17,1,,,,18.0,0.0,17.0,1003.0,27.0,NW,88.04,0.0,0.0
3018,3019,2010,5,6,18,1,,,,25.0,-2.0,14.0,1003.0,27.0,NW,93.85,0.0,0.0
3019,3020,2010,5,6,19,1,,,,32.0,-3.0,14.0,1004.0,26.0,NW,97.87,0.0,0.0
3020,3021,2010,5,6,20,1,,,,35.0,2.0,23.0,1004.0,24.0,SE,4.92,0.0,0.0
3021,3022,2010,5,6,21,1,,,,35.0,2.0,25.0,1005.0,23.0,SE,9.84,0.0,0.0
3022,3023,2010,5,6,22,1,,,,41.0,2.0,26.0,1005.0,22.0,SE,13.86,0.0,0.0
3023,3024,2010,5,6,23,1,,,,48.0,0.0,21.0,1004.0,23.0,SE,22.8,0.0,0.0
3024,3025,2010,5,7,0,1,,,,50.0,2.0,28.0,1003.0,21.0,SE,26.82,0.0,0.0
3025,3026,2010,5,7,1,1,,,,52.0,2.0,30.0,1004.0,20.0,SE,30.84,0.0,0.0
3026,3027,2010,5,7,2,1,,,,57.0,4.0,39.0,1003.0,18.0,SE,33.97,0.0,0.0
3027,3028,2010,5,7,3,1,,,,64.0,4.0,37.0,1003.0,19.0,SE,37.99,0.0,0.0
3028,3029,2010,5,7,4,1,,,,66.0,6.0,48.0,1002.0,17.0,SE,41.12,0.0,0.0
3029,3030,2010,5,7,5,1,,,,73.0,6.0,48.0,1002.0,17.0,cv,0.89,0.0,0.0
3030,3031,2010,5,7,6,1,,,,72.0,8.0,62.0,1002.0,15.0,NE,1.79,0.0,0.0
3031,3032,2010,5,7,7,1,,,,81.0,8.0,55.0,1003.0,17.0,cv,0.89,0.0,0.0
3032,3033,2010,5,7,8,1,,,,85.0,8.0,48.0,1004.0,19.0,SE,1.79,0.0,0.0
3033,3034,2010,5,7,9,1,,,,87.0,8.0,43.0,1004.0,21.0,SE,3.58,0.0,0.0
3034,3035,2010,5,7,10,1,,,,165.0,10.0,43.0,1003.0,23.0,cv,1.79,0.0,0.0
3035,3036,2010,5,7,11,1,,,,219.0,0.0,19.0,1003.0,25.0,NW,8.94,0.0,0.0
3036,3037,2010,5,7,12,1,,,,228.0,-2.0,15.0,1003.0,26.0,NW,18.77,0.0,0.0
3037,3038,2010,5,7,13,1,,,,204.0,0.0,17.0,1002.0,27.0,NW,26.82,0.0,0.0
3038,3039,2010,5,7,14,1,,,,173.0,-3.0,12.0,1002.0,28.0,NW,38.0,0.0,0.0
3039,3040,2010,5,7,15,1,,,,126.0,-1.0,15.0,1002.0,27.0,NW,47.83,0.0,0.0
3040,3041,2010,5,7,16,1,,,,130.0,-1.0,15.0,1002.0,28.0,NW,57.66,0.0,0.0
3041,3042,2010,5,7,17,1,,,,115.0,-2.0,13.0,1002.0,28.0,NW,66.6,0.0,0.0
3042,3043,2010,5,7,18,1,,,,58.0,-2.0,14.0,1003.0,27.0,NW,73.75,0.0,0.0
3043,3044,2010,5,7,19,1,,,,45.0,1.0,23.0,1004.0,23.0,NW,76.88,0.0,0.0
3044,3045,2010,5,7,20,1,,,,30.0,0.0,26.0,1005.0,20.0,NW,78.67,0.0,0.0
3045,3046,2010,5,7,21,1,,,,38.0,2.0,32.0,1006.0,19.0,NW,80.46,0.0,0.0
3046,3047,2010,5,7,22,1,,,,48.0,0.0,27.0,1006.0,19.0,NW,85.38,0.0,0.0
3047,3048,2010,5,7,23,1,,,,50.0,0.0,33.0,1007.0,16.0,NW,89.4,0.0,0.0
3048,3049,2010,5,8,0,1,,,,71.0,-1.0,27.0,1007.0,18.0,NW,90.29,0.0,0.0
3049,3050,2010,5,8,1,1,,,,49.0,5.0,54.0,1007.0,14.0,NE,1.79,0.0,0.0
3050,3051,2010,5,8,2,1,,,,67.0,6.0,58.0,1007.0,14.0,cv,0.89,0.0,0.0
3051,3052,2010,5,8,3,1,,,,59.0,6.0,62.0,1007.0,13.0,NE,1.79,0.0,0.0
3052,3053,2010,5,8,4,1,,,,78.0,7.0,58.0,1008.0,15.0,SE,1.79,0.0,0.0
3053,3054,2010,5,8,5,1,,,,140.0,7.0,66.0,1008.0,13.0,cv,0.89,0.0,0.0
3054,3055,2010,5,8,6,1,,,,159.0,8.0,76.0,1009.0,12.0,cv,1.78,0.0,0.0
3055,3056,2010,5,8,7,1,,,,191.0,9.0,63.0,1009.0,16.0,cv,2.67,0.0,0.0
3056,3057,2010,5,8,8,1,,,,201.0,10.0,59.0,1009.0,18.0,NW,1.79,0.0,0.0
3057,3058,2010,5,8,9,1,,,,203.0,9.0,49.0,1009.0,20.0,SE,1.79,0.0,0.0
3058,3059,2010,5,8,10,1,,,,202.0,9.0,43.0,1009.0,22.0,SE,3.58,0.0,0.0
3059,3060,2010,5,8,11,1,,,,163.0,7.0,33.0,1009.0,24.0,cv,1.79,0.0,0.0
3060,3061,2010,5,8,12,1,,,,135.0,4.0,27.0,1008.0,24.0,SE,4.92,0.0,0.0
3061,3062,2010,5,8,13,1,,,,119.0,6.0,29.0,1007.0,25.0,SE,9.84,0.0,0.0
3062,3063,2010,5,8,14,1,,,,107.0,7.0,31.0,1006.0,25.0,SE,13.86,0.0,0.0
3063,3064,2010,5,8,15,1,,,,110.0,8.0,33.0,1005.0,25.0,SE,17.88,0.0,0.0
3064,3065,2010,5,8,16,1,,,,114.0,7.0,33.0,1004.0,24.0,SE,23.69,0.0,0.0
3065,3066,2010,5,8,17,1,,,,132.0,7.0,35.0,1004.0,23.0,SE,28.61,0.0,0.0
3066,3067,2010,5,8,18,1,,,,150.0,7.0,35.0,1004.0,23.0,SE,33.53,0.0,0.0
3067,3068,2010,5,8,19,1,,,,154.0,6.0,35.0,1004.0,22.0,SE,38.45,0.0,0.0
3068,3069,2010,5,8,20,1,,,,148.0,5.0,35.0,1005.0,21.0,SE,42.47,0.0,0.0
3069,3070,2010,5,8,21,1,,,,144.0,5.0,37.0,1006.0,20.0,SE,45.6,0.0,0.0
3070,3071,2010,5,8,22,1,,,,133.0,6.0,42.0,1005.0,19.0,SE,48.73,0.0,0.0
3071,3072,2010,5,8,23,1,,,,139.0,6.0,42.0,1007.0,19.0,cv,0.89,2.0,2.0
3072,3073,2010,5,9,0,1,,,,129.0,11.0,76.0,1007.0,15.0,NW,1.79,0.9,2.9
3073,3074,2010,5,9,1,1,,,,122.0,12.0,82.0,1004.0,15.0,SE,1.79,0.1,3.0
3074,3075,2010,5,9,2,1,,,,120.0,12.0,87.0,1004.0,14.0,NW,4.02,0.0,0.0
3075,3076,2010,5,9,3,1,,,,129.0,12.0,82.0,1005.0,15.0,NW,8.94,0.0,0.0
3076,3077,2010,5,9,4,1,,,,294.0,10.0,67.0,1005.0,16.0,NW,14.75,0.0,0.0
3077,3078,2010,5,9,5,1,,,,100.0,6.0,51.0,1006.0,16.0,NW,19.67,0.0,0.0
3078,3079,2010,5,9,6,1,,,,55.0,3.0,44.0,1007.0,15.0,NW,27.72,0.0,0.0
3079,3080,2010,5,9,7,1,,,,32.0,0.0,35.0,1008.0,15.0,NW,35.77,0.0,0.0
3080,3081,2010,5,9,8,1,,,,19.0,-1.0,33.0,1008.0,15.0,NW,47.84,0.0,0.0
3081,3082,2010,5,9,9,1,,,,18.0,-1.0,31.0,1008.0,16.0,NW,59.02,0.0,0.0
3082,3083,2010,5,9,10,1,,,,14.0,-1.0,29.0,1008.0,17.0,NW,67.96,0.0,0.0
3083,3084,2010,5,9,11,1,,,,20.0,0.0,27.0,1008.0,19.0,NW,73.77,0.0,0.0
3084,3085,2010,5,9,12,1,,,,27.0,-1.0,24.0,1007.0,20.0,NW,81.82,0.0,0.0
3085,3086,2010,5,9,13,1,,,,31.0,-3.0,19.0,1007.0,21.0,NW,93.0,0.0,0.0
3086,3087,2010,5,9,14,1,,,,39.0,-2.0,19.0,1007.0,22.0,NW,100.15,0.0,0.0
3087,3088,2010,5,9,15,1,,,,28.0,2.0,30.0,1007.0,20.0,NE,5.81,0.0,0.0
3088,3089,2010,5,9,16,1,,,,56.0,-3.0,19.0,1007.0,21.0,NW,5.81,0.0,0.0
3089,3090,2010,5,9,17,1,,,,53.0,-9.0,12.0,1007.0,21.0,NW,16.99,0.0,0.0
3090,3091,2010,5,9,18,1,,,,59.0,-9.0,13.0,1007.0,20.0,NW,24.14,0.0,0.0
3091,3092,2010,5,9,19,1,,,,82.0,-9.0,14.0,1008.0,19.0,NW,32.19,0.0,0.0
3092,3093,2010,5,9,20,1,,,,108.0,-7.0,17.0,1009.0,18.0,NW,37.11,0.0,0.0
3093,3094,2010,5,9,21,1,,,,117.0,-4.0,25.0,1009.0,16.0,NW,38.9,0.0,0.0
3094,3095,2010,5,9,22,1,,,,126.0,-2.0,30.0,1009.0,15.0,cv,0.89,0.0,0.0
3095,3096,2010,5,9,23,1,,,,132.0,0.0,38.0,1008.0,14.0,SE,1.79,0.0,0.0
3096,3097,2010,5,10,0,1,,,,125.0,-2.0,33.0,1008.0,14.0,SE,4.92,0.0,0.0
3097,3098,2010,5,10,1,1,,,,96.0,-1.0,37.0,1007.0,13.0,SE,6.71,0.0,0.0
3098,3099,2010,5,10,2,1,,,,40.0,0.0,43.0,1006.0,12.0,cv,0.89,0.0,0.0
3099,3100,2010,5,10,3,1,,,,46.0,3.0,57.0,1006.0,11.0,SE,1.79,0.0,0.0
3100,3101,2010,5,10,4,1,,,,50.0,5.0,71.0,1005.0,10.0,SE,3.58,0.0,0.0
3101,3102,2010,5,10,5,1,,,,58.0,4.0,75.0,1005.0,8.0,cv,0.89,0.0,0.0
3102,3103,2010,5,10,6,1,,,,55.0,6.0,87.0,1005.0,8.0,cv,1.78,0.0,0.0
3103,3104,2010,5,10,7,1,,,,50.0,6.0,66.0,1004.0,12.0,NE,1.79,0.0,0.0
3104,3105,2010,5,10,8,1,,,,55.0,6.0,54.0,1004.0,15.0,NE,3.58,0.0,0.0
3105,3106,2010,5,10,9,1,,,,45.0,3.0,34.0,1004.0,19.0,cv,1.79,0.0,0.0
3106,3107,2010,5,10,10,1,,,,43.0,-6.0,14.0,1003.0,22.0,NW,7.15,0.0,0.0
3107,3108,2010,5,10,11,1,,,,63.0,-8.0,11.0,1003.0,23.0,NW,20.11,0.0,0.0
3108,3109,2010,5,10,12,1,,,,62.0,-6.0,13.0,1003.0,23.0,NW,35.31,0.0,0.0
3109,3110,2010,5,10,13,1,,,,58.0,-4.0,16.0,1004.0,23.0,NW,48.27,0.0,0.0
3110,3111,2010,5,10,14,1,,,,28.0,-5.0,15.0,1004.0,22.0,NW,61.23,0.0,0.0
3111,3112,2010,5,10,15,1,,,,32.0,-3.0,17.0,1004.0,23.0,NW,73.3,0.0,0.0
3112,3113,2010,5,10,16,1,,,,21.0,-1.0,22.0,1005.0,21.0,NW,82.24,0.0,0.0
3113,3114,2010,5,10,17,1,,,,15.0,-2.0,21.0,1006.0,21.0,NW,92.07,0.0,0.0
3114,3115,2010,5,10,18,1,,,,15.0,-1.0,24.0,1007.0,20.0,NW,101.9,0.0,0.0
3115,3116,2010,5,10,19,1,,,,8.0,-1.0,27.0,1008.0,18.0,NW,113.97,0.0,0.0
3116,3117,2010,5,10,20,1,,,,20.0,-2.0,27.0,1009.0,17.0,NW,122.02,0.0,0.0
3117,3118,2010,5,10,21,1,,,,11.0,-1.0,29.0,1010.0,17.0,NW,129.17,0.0,0.0
3118,3119,2010,5,10,22,1,,,,11.0,-1.0,31.0,1011.0,16.0,NW,138.11,0.0,0.0
3119,3120,2010,5,10,23,1,,,,10.0,0.0,33.0,1012.0,16.0,NW,146.16,0.0,0.0
3120,3121,2010,5,11,0,1,,,,8.0,-1.0,33.0,1013.0,15.0,NW,154.21,0.0,0.0
3121,3122,2010,5,11,1,1,,,,7.0,0.0,38.0,1013.0,14.0,NW,159.13,0.0,0.0
3122,3123,2010,5,11,2,1,,,,5.0,-1.0,35.0,1013.0,14.0,NW,166.28,0.0,0.0
3123,3124,2010,5,11,3,1,,,,5.0,0.0,38.0,1014.0,14.0,NW,172.09,0.0,0.0
3124,3125,2010,5,11,4,1,,,,5.0,0.0,40.0,1014.0,13.0,NW,177.01,0.0,0.0
3125,3126,2010,5,11,5,1,,,,4.0,0.0,49.0,1014.0,10.0,NW,180.14,0.0,0.0
3126,3127,2010,5,11,6,1,,,,6.0,3.0,54.0,1015.0,12.0,NW,183.27,0.0,0.0
3127,3128,2010,5,11,7,1,,,,10.0,2.0,41.0,1015.0,15.0,NW,186.4,0.0,0.0
3128,3129,2010,5,11,8,1,,,,13.0,2.0,38.0,1016.0,16.0,NE,3.13,0.0,0.0
3129,3130,2010,5,11,9,1,,,,12.0,1.0,31.0,1017.0,18.0,NW,3.13,0.0,0.0
3130,3131,2010,5,11,10,1,,,,12.0,3.0,32.0,1016.0,20.0,NE,1.79,0.0,0.0
3131,3132,2010,5,11,11,1,,,,16.0,2.0,28.0,1016.0,21.0,NW,4.92,0.0,0.0
3132,3133,2010,5,11,12,1,,,,16.0,2.0,26.0,1015.0,22.0,NE,4.92,0.0,0.0
3133,3134,2010,5,11,13,1,,,,18.0,2.0,26.0,1015.0,22.0,NE,9.84,0.0,0.0
3134,3135,2010,5,11,14,1,,,,16.0,2.0,25.0,1014.0,23.0,NW,4.02,0.0,0.0
3135,3136,2010,5,11,15,1,,,,11.0,3.0,26.0,1014.0,23.0,NE,4.02,0.0,0.0
3136,3137,2010,5,11,16,1,,,,20.0,3.0,26.0,1013.0,23.0,SE,1.79,0.0,0.0
3137,3138,2010,5,11,17,1,,,,20.0,3.0,26.0,1013.0,23.0,NE,3.13,0.0,0.0
3138,3139,2010,5,11,18,1,,,,19.0,3.0,28.0,1013.0,22.0,SE,1.79,0.0,0.0
3139,3140,2010,5,11,19,1,,,,24.0,3.0,30.0,1014.0,21.0,NE,1.79,0.0,0.0
3140,3141,2010,5,11,20,1,,,,39.0,4.0,37.0,1015.0,19.0,NE,2.68,0.0,0.0
3141,3142,2010,5,11,21,1,,,,35.0,4.0,34.0,1016.0,20.0,cv,0.89,0.0,0.0
3142,3143,2010,5,11,22,1,,,,54.0,4.0,44.0,1017.0,16.0,SE,5.81,0.0,0.0
3143,3144,2010,5,11,23,1,,,,49.0,4.0,47.0,1018.0,15.0,SE,10.73,0.0,0.0
3144,3145,2010,5,12,0,1,,,,43.0,5.0,54.0,1019.0,14.0,SE,15.65,0.0,0.0
3145,3146,2010,5,12,1,1,,,,40.0,6.0,58.0,1019.0,14.0,SE,17.44,0.0,0.0
3146,3147,2010,5,12,2,1,,,,37.0,6.0,62.0,1019.0,13.0,SE,19.23,0.0,0.0
3147,3148,2010,5,12,3,1,,,,38.0,6.0,66.0,1019.0,12.0,SE,22.36,0.0,0.0
3148,3149,2010,5,12,4,1,,,,33.0,6.0,71.0,1019.0,11.0,cv,0.89,0.0,0.0
3149,3150,2010,5,12,5,1,,,,31.0,6.0,76.0,1019.0,10.0,SE,0.89,0.0,0.0
3150,3151,2010,5,12,6,1,,,,55.0,7.0,76.0,1020.0,11.0,SE,1.78,0.0,0.0
3151,3152,2010,5,12,7,1,,,,51.0,7.0,58.0,1020.0,15.0,cv,0.45,0.0,0.0
3152,3153,2010,5,12,8,1,,,,55.0,8.0,58.0,1020.0,16.0,SE,1.79,0.0,0.0
3153,3154,2010,5,12,9,1,,,,49.0,8.0,55.0,1020.0,17.0,cv,0.89,0.0,0.0
3154,3155,2010,5,12,10,1,,,,42.0,7.0,48.0,1020.0,18.0,SE,1.79,0.0,0.0
3155,3156,2010,5,12,11,1,,,,44.0,6.0,39.0,1019.0,20.0,cv,1.79,0.0,0.0
3156,3157,2010,5,12,12,1,,,,44.0,6.0,37.0,1018.0,21.0,SE,4.92,0.0,0.0
3157,3158,2010,5,12,13,1,,,,40.0,5.0,32.0,1018.0,22.0,cv,1.79,0.0,0.0
3158,3159,2010,5,12,14,1,,,,43.0,5.0,32.0,1016.0,22.0,SE,4.92,0.0,0.0
3159,3160,2010,5,12,15,1,,,,45.0,6.0,31.0,1016.0,24.0,SE,8.05,0.0,0.0
3160,3161,2010,5,12,16,1,,,,41.0,5.0,29.0,1015.0,24.0,SE,12.97,0.0,0.0
